flashcard_id,question,answer,english
caaa6bdf-bc19-4587-8450-457feee4c0be,____が私にお菓子をくれました。,おばあさん,My grandmother gave me some sweets.
a688b6d7-b953-4c28-9246-d7b1f5fd71fa,公園で____を見ました。,警官,I saw a police officer in the park.
a688b6d7-b953-4c28-9246-d7b1f5fd71fa,____は街をパトロールしています。,警官,The police officer is patrolling the city.
a688b6d7-b953-4c28-9246-d7b1f5fd71fa,私の友達の父は____です。,警官,My friend's father is a police officer.
2f3c1e3c-1562-4289-b11e-525820d7198d,道で____に会いました。,おまわりさん,I met a policeman on the street.
2f3c1e3c-1562-4289-b11e-525820d7198d,____は私たちを助けてくれました。,おまわりさん,The policeman helped us.
2f3c1e3c-1562-4289-b11e-525820d7198d,子供たちは____に質問しました。,おまわりさん,The children asked the policeman a question.
20eb8a5a-0a43-42d1-9293-4f255cbc1d86,おととし、私は日本に行きました。____はとても楽しかったです。,おととし,The trip was very fun.
20eb8a5a-0a43-42d1-9293-4f255cbc1d86,____、彼は新しい仕事を始めました。,おととし,"The year before last, he started a new job."
20eb8a5a-0a43-42d1-9293-4f255cbc1d86,おととし、私の家族は____を買いました。,おととし,My family bought a car.
e62d36b5-6b8c-4c5b-a849-78d2486e853a,彼は来月____します。,結婚,He will get married next month.
e62d36b5-6b8c-4c5b-a849-78d2486e853a,私の友達は____しています。,結婚,My friend is married.
e62d36b5-6b8c-4c5b-a849-78d2486e853a,彼女は____したいと言っています。,結婚,She says she wants to get married.
48bad9b2-2cac-4208-9f00-0c24794caa75,私の____は日本人です。,お母さん,My mother is Japanese.
48bad9b2-2cac-4208-9f00-0c24794caa75,____は毎日料理をします。,お母さん,Mother cooks every day.
48bad9b2-2cac-4208-9f00-0c24794caa75,私の____はとても優しいです。,お母さん,My mother is very kind.
3c0405e3-cbfb-4e2b-b51e-f1ec08af43cc,私の____は学生です。,姉,My older sister is a student.
3c0405e3-cbfb-4e2b-b51e-f1ec08af43cc,____は毎日ピアノを練習します。,姉,My older sister practices the piano every day.
3c0405e3-cbfb-4e2b-b51e-f1ec08af43cc,____と一緒に映画を見ました。,姉,I watched a movie with my older sister.
82f38870-0f1a-42f2-b30c-b6491cf15c11,彼は____ですか？,大人,Is he an adult?
82f38870-0f1a-42f2-b30c-b6491cf15c11,私の____は日本に住んでいます。,大人,My adult lives in Japan.
82f38870-0f1a-42f2-b30c-b6491cf15c11,子供は遊びますが、____は働きます。,大人,"Children play, but adults work."
8f4b3e8e-fdb3-4759-96c1-de3547f99adc,私の____は犬です。,ペット,My pet is a dog.
8f4b3e8e-fdb3-4759-96c1-de3547f99adc,彼女は新しい____を買いました。,ペット,She bought a new pet.
8f4b3e8e-fdb3-4759-96c1-de3547f99adc,____を飼うのは楽しいです。,ペット,Having a pet is fun.
3ddd6c0e-7044-4c47-8b8d-4a86a100df41,私には____が二人います。,兄弟,I have two siblings.
3ddd6c0e-7044-4c47-8b8d-4a86a100df41,彼の____はとても優しいです。,兄弟,His siblings are very kind.
3ddd6c0e-7044-4c47-8b8d-4a86a100df41,私の____と一緒に遊びます。,兄弟,I play with my siblings.
4abcca6f-5835-43a9-9568-a1d7410ea504,彼らは____と遊びます。,～たち,They play with friends.
4abcca6f-5835-43a9-9568-a1d7410ea504,私たちは____に行きます。,～たち,We go to school.
4abcca6f-5835-43a9-9568-a1d7410ea504,猫たちが____で寝ています。,～たち,The cats are sleeping on the sofa.
4c38fe14-5c02-428a-9c5d-83a145918619,毎日、学校から____を持って帰ります。,宿題,I bring home homework from school every day.
4c38fe14-5c02-428a-9c5d-83a145918619,先生は____を忘れないように言いました。,宿題,The teacher said not to forget the homework.
4c38fe14-5c02-428a-9c5d-83a145918619,友達と一緒に____をします。,宿題,I do homework together with my friends.
c9e13fcc-c28a-48ab-97b3-255d1b706687,彼は____をひいています。,風邪,He has a cold.
c9e13fcc-c28a-48ab-97b3-255d1b706687,私は____が治りました。,風邪,I recovered from my cold.
c9e13fcc-c28a-48ab-97b3-255d1b706687,今、____の薬を飲んでいます。,風邪,I am taking medicine for a cold.
c9f3f139-8f11-4ec8-bf08-b0238b7ee509,彼は____です。,～歳,He is ten years old.
c9f3f139-8f11-4ec8-bf08-b0238b7ee509,私の妹は____です。,～歳,My younger sister is five years old.
c9f3f139-8f11-4ec8-bf08-b0238b7ee509,あなたは____ですか？,～歳,Are you twenty years old?
55db9ff3-ccf4-4fd6-bf45-6023f1b1e3a7,彼女は____が大きいです。,目,Her eyes are big.
55db9ff3-ccf4-4fd6-bf45-6023f1b1e3a7,私は____が疲れました。,目,My eyes are tired.
55db9ff3-ccf4-4fd6-bf45-6023f1b1e3a7,猫の____はとてもきれいです。,目,The cat's eyes are very beautiful.
7cf24545-1495-4acd-9ab0-b9fdf5477160,彼は私の____です。,友達,He is my friend.
7cf24545-1495-4acd-9ab0-b9fdf5477160,明日、____と映画を見ます。,友達,I will watch a movie with my friend tomorrow.
7cf24545-1495-4acd-9ab0-b9fdf5477160,____と一緒に遊びます。,友達,I will play with my friend.
a4bbdfc1-7cfa-4a94-a30c-9d2ed5411691,あの____はとても優しいです。,お兄さん,That older brother is very kind.
a4bbdfc1-7cfa-4a94-a30c-9d2ed5411691,私の友達の____はサッカーが上手です。,お兄さん,My friend's older brother is good at soccer.
a4bbdfc1-7cfa-4a94-a30c-9d2ed5411691,____と一緒に映画を見ました。,お兄さん,I watched a movie with my older brother.
e845d433-c3e8-4d12-8cb9-241fc54b8763,私は____、日本に行きました。,去年,I went to Japan last year.
e845d433-c3e8-4d12-8cb9-241fc54b8763,____は楽しい思い出がたくさんあります。,去年,Last year has many fun memories.
e845d433-c3e8-4d12-8cb9-241fc54b8763,____、たくさんの本を読みました。,去年,I read many books last year.
c49841a0-5c11-43f0-b1d2-9396d52be7da,彼は部屋に____。,入る,He enters the room.
c49841a0-5c11-43f0-b1d2-9396d52be7da,犬が家に____。,入る,The dog goes into the house.
c49841a0-5c11-43f0-b1d2-9396d52be7da,私たちは映画館に____。,入る,We enter the movie theater.
ac4ffc6a-481a-4c39-a459-7b78d62e27cc,彼は____、テレビを見ます。,毎晩,He watches TV every night.
ac4ffc6a-481a-4c39-a459-7b78d62e27cc,私は____、本を読みます。,毎晩,I read a book every night.
ac4ffc6a-481a-4c39-a459-7b78d62e27cc,彼女は____、友達と話します。,毎晩,She talks with her friends every night.
423aac3d-10c9-442a-b5b6-7b7b2ab4a5cc,私の____はとても大切です。,時間,My time is very important.
423aac3d-10c9-442a-b5b6-7b7b2ab4a5cc,彼は毎日____を見ます。,時間,He checks the time every day.
423aac3d-10c9-442a-b5b6-7b7b2ab4a5cc,____がないので、急いでいます。,時間,I am in a hurry because I have no time.
d5d42f88-8b10-4db9-b91e-ae231773c391,友達に本を____。,貸す,I lend a book to my friend.
d5d42f88-8b10-4db9-b91e-ae231773c391,彼は私にお金を____。,貸す,He lends me money.
d5d42f88-8b10-4db9-b91e-ae231773c391,このペンを____ことができますか？,貸す,Can you lend this pen?
86791703-21e2-47b0-862d-d86dd31306f0,授業は三時に____。,終る,The class ends at three o'clock.
86791703-21e2-47b0-862d-d86dd31306f0,映画は八時に____。,終る,The movie finishes at eight o'clock.
86791703-21e2-47b0-862d-d86dd31306f0,仕事は五時に____。,終る,Work ends at five o'clock.
2cc6d484-12ae-4476-b65a-81777ad08844,彼はとても____です。,若い,He is very young.
2cc6d484-12ae-4476-b65a-81777ad08844,私の妹は____女の子です。,若い,My sister is a young girl.
2cc6d484-12ae-4476-b65a-81777ad08844,この犬はまだ____です。,若い,This dog is still young.
58282d15-5a55-4250-ae83-ad5a88826379,彼は教室で____ています。,立つ,He is standing in the classroom.
58282d15-5a55-4250-ae83-ad5a88826379,私は朝、早く____。,立つ,I stand up early in the morning.
58282d15-5a55-4250-ae83-ad5a88826379,犬が公園で____。,立つ,The dog is standing in the park.
830a0aa1-ef46-4323-81b7-f19043c89e0a,ドアを____。,開く,I open the door.
830a0aa1-ef46-4323-81b7-f19043c89e0a,本を____と、面白い話がある。,開く,"When you open the book, there is an interesting story."
830a0aa1-ef46-4323-81b7-f19043c89e0a,窓を____と、風が入ります。,開く,"When you open the window, the wind comes in."
be72e9ff-15f1-476f-9e79-421611dd2d86,私は電気を____。,つける,I turn on the light.
be72e9ff-15f1-476f-9e79-421611dd2d86,彼は名札を____。,つける,He attached the name tag.
be72e9ff-15f1-476f-9e79-421611dd2d86,彼女はテレビを____。,つける,She turns on the TV.
e5f5b643-8ae8-4814-a5d2-d812c7c95aeb,明日は____です。,金曜日,Tomorrow is Friday.
e5f5b643-8ae8-4814-a5d2-d812c7c95aeb,私は毎週____に友達と会います。,金曜日,I meet my friends every Friday.
e5f5b643-8ae8-4814-a5d2-d812c7c95aeb,____は学校が終わる日です。,金曜日,Friday is the day school finishes.
3d1bd9e0-139d-4de5-8b0b-30ec57f4648e,バスが____。,止まる,The bus stops.
3d1bd9e0-139d-4de5-8b0b-30ec57f4648e,彼は急に____。,止まる,He suddenly stops.
3d1bd9e0-139d-4de5-8b0b-30ec57f4648e,車が信号で____。,止まる,The car stops at the signal.
53f84a81-7fa2-403c-924c-bbf9e5b8b678,私は____ジョギングをします。,毎朝,I jog every morning.
53f84a81-7fa2-403c-924c-bbf9e5b8b678,彼は____コーヒーを飲みます。,毎朝,He drinks coffee every morning.
53f84a81-7fa2-403c-924c-bbf9e5b8b678,私たちは____新聞を読みます。,毎朝,We read the newspaper every morning.
79e41c9e-4345-45b1-9658-dfab0cd29012,私は____、友達と会います。,毎月,I meet my friends every month.
79e41c9e-4345-45b1-9658-dfab0cd29012,彼は____、新しい本を買います。,毎月,He buys a new book every month.
79e41c9e-4345-45b1-9658-dfab0cd29012,私たちは____、旅行に行きます。,毎月,We go on a trip every month.
4b7f0dcf-1b81-4322-9a34-612bf998ac11,私は手を____。,洗う,I wash my hands.
4b7f0dcf-1b81-4322-9a34-612bf998ac11,母は車を____。,洗う,My mother washes the car.
4b7f0dcf-1b81-4322-9a34-612bf998ac11,彼は顔を____。,洗う,He washes his face.
89283f12-2bfe-4a2d-b554-9f0a8c0876c3,毎晩、早く____。,寝る,I go to bed early every night.
89283f12-2bfe-4a2d-b554-9f0a8c0876c3,子供は午後に____。,寝る,The child sleeps in the afternoon.
89283f12-2bfe-4a2d-b554-9f0a8c0876c3,私の犬はいつも私のそばで____。,寝る,My dog always sleeps beside me.
41015542-8f50-4739-bb12-80de5ee2e7fd,彼は本を____。,売る,He sells a book.
41015542-8f50-4739-bb12-80de5ee2e7fd,この店で花を____。,売る,They sell flowers at this store.
41015542-8f50-4739-bb12-80de5ee2e7fd,彼女は古い服を____。,売る,She sells old clothes.
a2f79c20-2617-407a-9074-81806b3d1b1e,彼は新しいズボンを____。,はく,He puts on new pants.
a2f79c20-2617-407a-9074-81806b3d1b1e,私は毎日スカートを____。,はく,I wear a skirt every day.
a2f79c20-2617-407a-9074-81806b3d1b1e,彼女は運動靴を____。,はく,She puts on sneakers.
529811fe-3a66-448c-974e-6b0f44e59c9c,明日、友達と____予定です。,出かける,I plan to go out with my friend tomorrow.
529811fe-3a66-448c-974e-6b0f44e59c9c,週末に家族と____つもりです。,出かける,I intend to go out with my family on the weekend.
529811fe-3a66-448c-974e-6b0f44e59c9c,今日は天気がいいので、____つもりです。,出かける,I plan to go out today because the weather is nice.
f793feab-7f34-43a1-b0b8-c1d3c38268ee,私の友達は____にサッカーをします。,日曜日,My friend plays soccer on Sunday.
f793feab-7f34-43a1-b0b8-c1d3c38268ee,____は家族と一緒に過ごします。,日曜日,I spend time with my family on Sunday.
f793feab-7f34-43a1-b0b8-c1d3c38268ee,学校は____に休みです。,日曜日,School is closed on Sunday.
a8c034ae-d8a3-450a-b9a2-ad9b208600b8,彼は毎朝公園で____。,歩く,He walks in the park every morning.
a8c034ae-d8a3-450a-b9a2-ad9b208600b8,私たちは学校まで____。,歩く,We walk to school.
a8c034ae-d8a3-450a-b9a2-ad9b208600b8,犬と一緒に____のが好きです。,歩く,I like to walk with my dog.
16eb302d-f249-4e84-ab68-9d56d627f5c3,私は____日本語を勉強します。,毎日,I study Japanese every day.
16eb302d-f249-4e84-ab68-9d56d627f5c3,彼は____ジョギングをします。,毎日,He goes jogging every day.
16eb302d-f249-4e84-ab68-9d56d627f5c3,私たちは____学校に行きます。,毎日,We go to school every day.
73c60a34-a0bc-40cb-b743-2876c0363a7e,私はこのペンを____。,使う,I use this pen.
73c60a34-a0bc-40cb-b743-2876c0363a7e,彼は日本語を____。,使う,He is using Japanese.
73c60a34-a0bc-40cb-b743-2876c0363a7e,あなたはこのアプリを____か？,使う,Do you use this app?
7c85726b-bbb8-4f45-8921-33ab1a6d6e9d,風が____と、とても寒いです。,吹く,"When the wind blows, it is very cold."
7c85726b-bbb8-4f45-8921-33ab1a6d6e9d,夏になると、海から風が____。,吹く,"In summer, the wind blows from the sea."
7c85726b-bbb8-4f45-8921-33ab1a6d6e9d,木の葉が____と、音がします。,吹く,"When the wind blows, the leaves make a sound."
b307993b-31a8-49a4-a273-8dc256d71d9b,毎朝、七時に____。,起きる,I wake up at seven o'clock every morning.
b307993b-31a8-49a4-a273-8dc256d71d9b,彼は学校に行く前に____。,起きる,He wakes up before going to school.
b307993b-31a8-49a4-a273-8dc256d71d9b,日曜日は遅く____。,起きる,I wake up late on Sundays.
698d8d03-1beb-423f-ac4f-380a23d4c473,彼は手を____。,上げる,He raises his hand.
698d8d03-1beb-423f-ac4f-380a23d4c473,私は荷物を____。,上げる,I lift the luggage.
698d8d03-1beb-423f-ac4f-380a23d4c473,友達にプレゼントを____。,上げる,I give a present to my friend.
37f5e729-4e65-48e3-944d-a6a03ed953e5,彼は午後____に学校に行きます。,午後,He goes to school at 3 PM.
37f5e729-4e65-48e3-944d-a6a03ed953e5,午後____に友達と遊びます。,午後,I play with my friends at 5 PM.
37f5e729-4e65-48e3-944d-a6a03ed953e5,午後____は仕事が終わります。,午後,I finish work at 4 PM.
11453d72-452f-431b-a03c-76e39d79a638,彼は海で____が好きです。,泳ぐ,He likes to swim in the sea.
11453d72-452f-431b-a03c-76e39d79a638,子どもたちはプールで____ことができます。,泳ぐ,The children can swim in the pool.
11453d72-452f-431b-a03c-76e39d79a638,夏に友達と一緒に____予定です。,泳ぐ,I plan to swim with my friends in the summer.
f908c09f-b1e7-4c4d-b76f-9460fac2e33b,私は水を____。,飲む,I drink water.
f908c09f-b1e7-4c4d-b76f-9460fac2e33b,彼はジュースを____。,飲む,He drinks juice.
f908c09f-b1e7-4c4d-b76f-9460fac2e33b,友達とお茶を____。,飲む,I drink tea with my friend.
1a05b69c-a051-42aa-8049-8cd2789c4dc8,私は____、友達と映画を見ました。,先週,I watched a movie with my friend last week.
1a05b69c-a051-42aa-8049-8cd2789c4dc8,____、日本に行きました。,先週,I went to Japan last week.
1a05b69c-a051-42aa-8049-8cd2789c4dc8,____、テストがありました。,先週,There was a test last week.
3298b961-c574-41ec-a481-febac4912f9a,私はお金が____。,要る,I need money.
3298b961-c574-41ec-a481-febac4912f9a,あなたは時間が____ですか？,要る,Do you need time?
3298b961-c574-41ec-a481-febac4912f9a,彼は本が____と言いました。,要る,He said he needs a book.
f6a0b472-add2-4e31-b825-1478e61eecc7,毎日、日記を____。,書く,I write in my diary every day.
f6a0b472-add2-4e31-b825-1478e61eecc7,先生に手紙を____。,書く,I wrote a letter to the teacher.
f6a0b472-add2-4e31-b825-1478e61eecc7,友達と一緒に詩を____。,書く,I am writing a poem with my friend.
5af0145c-d878-48c0-a0b0-51db5235f216,私は日本語のクラスを____。,取る,I take a Japanese class.
5af0145c-d878-48c0-a0b0-51db5235f216,彼は良い点を____。,取る,He got a good grade.
5af0145c-d878-48c0-a0b0-51db5235f216,明日、写真を____予定です。,取る,I plan to take a picture tomorrow.
72206aa3-b7df-4a30-956f-5185f344ead6,ボタンを____と、音がします。,押す,"When you push the button, it makes a sound."
72206aa3-b7df-4a30-956f-5185f344ead6,ドアを____と、開きます。,押す,"If you push the door, it opens."
72206aa3-b7df-4a30-956f-5185f344ead6,彼はスイッチを____。,押す,He pushes the switch.
a5c170f6-e306-4df0-8dc5-99ec74e93370,私はドアを____。,引く,I pull the door.
a5c170f6-e306-4df0-8dc5-99ec74e93370,彼はテーブルを____。,引く,He pulls the table.
a5c170f6-e306-4df0-8dc5-99ec74e93370,あなたは線を____。,引く,You draw a line.
f392b62d-760f-44c3-916c-47b28ba72f6b,毎週土曜日に____をします。,洗濯,I do laundry every Saturday.
f392b62d-760f-44c3-916c-47b28ba72f6b,彼女は____が好きです。,洗濯,She likes washing.
f392b62d-760f-44c3-916c-47b28ba72f6b,今日は____を忘れました。,洗濯,I forgot to do the laundry today.
ea8d2bac-687d-41a7-99d3-7d5f594a4f24,私は鍵を____ことがよくあります。,無くす,I often lose my keys.
ea8d2bac-687d-41a7-99d3-7d5f594a4f24,彼はいつも財布を____。,無くす,He always loses his wallet.
ea8d2bac-687d-41a7-99d3-7d5f594a4f24,友達は本を____てしまいました。,無くす,My friend lost the book.
2f0f4844-602f-4de6-a26a-873ee0966bbe,彼は本を____。,置く,He puts down the book.
2f0f4844-602f-4de6-a26a-873ee0966bbe,テーブルの上に花を____。,置く,I placed the flowers on the table.
2f0f4844-602f-4de6-a26a-873ee0966bbe,私は椅子をここに____。,置く,I will put the chair here.
5bec3058-be6e-42e0-9c0a-4e2f584b925e,彼は毎朝運動を____。,やる,He exercises every morning.
5bec3058-be6e-42e0-9c0a-4e2f584b925e,私は宿題を____つもりです。,やる,I plan to do my homework.
5bec3058-be6e-42e0-9c0a-4e2f584b925e,彼女は犬におやつを____。,やる,She gives a snack to her dog.
ee75002a-d718-4d31-94f8-c06975226506,毎朝、私は歯を____。,磨く,"Every morning, I brush my teeth."
ee75002a-d718-4d31-94f8-c06975226506,彼は車を____。,磨く,He polishes the car.
ee75002a-d718-4d31-94f8-c06975226506,お母さんは靴を____。,磨く,My mother polishes the shoes.
a2a4949b-fd95-4b6d-aa12-c3c06af66788,彼は野菜を____。,切る,He cuts the vegetables.
a2a4949b-fd95-4b6d-aa12-c3c06af66788,電話を____ときは、ボタンを押してください。,切る,Please press the button when you hang up the phone.
a2a4949b-fd95-4b6d-aa12-c3c06af66788,私は紙を____ことができます。,切る,I can cut the paper.
d2ce1285-d12e-46c9-a5d5-10f8118a7aef,____は学校に行きます。,月曜日,I go to school on Monday.
d2ce1285-d12e-46c9-a5d5-10f8118a7aef,彼は____が好きです。,月曜日,He likes Monday.
d2ce1285-d12e-46c9-a5d5-10f8118a7aef,____に友達と会います。,月曜日,I will meet my friend on Monday.
0fe0088d-7032-4578-8f93-a400cf62590d,私はバスに____。,乗る,I get on the bus.
0fe0088d-7032-4578-8f93-a400cf62590d,彼は自転車に____。,乗る,He is riding a bicycle.
0fe0088d-7032-4578-8f93-a400cf62590d,友達と電車に____。,乗る,I got on the train with my friend.
8e448811-281f-45df-a38c-fa73fb1170ed,彼は三時に____に行きます。,～時,He goes to school at three o'clock.
8e448811-281f-45df-a38c-fa73fb1170ed,私の家は五時に____が始まります。,～時,The TV starts at five o'clock at my house.
8e448811-281f-45df-a38c-fa73fb1170ed,明日は七時に____を起きます。,～時,I will wake up at seven o'clock tomorrow.
648c560e-1fd1-4b1c-876a-ac4e28d4f0ba,今晩、友達と____に行きます。,今晩,"Tonight, I will go to the movies with my friends."
648c560e-1fd1-4b1c-876a-ac4e28d4f0ba,私は____、家で勉強します。,今晩,I will study at home tonight.
648c560e-1fd1-4b1c-876a-ac4e28d4f0ba,____、おいしい料理を作ります。,今晩,I will make delicious food tonight.
ba9e3527-8d10-4f29-a796-1afa302cf6d0,彼は会社で____ています。,働く,He is working at a company.
ba9e3527-8d10-4f29-a796-1afa302cf6d0,毎日、私は図書館で____。,働く,"Every day, I work at the library."
ba9e3527-8d10-4f29-a796-1afa302cf6d0,彼女はレストランで____ことが好きです。,働く,She likes to work at a restaurant.
b45857d3-51f8-4e51-b6ac-ff3b32be4c00,彼は東京に____。,住む,He lives in Tokyo.
b45857d3-51f8-4e51-b6ac-ff3b32be4c00,私たちはこの町に____。,住む,We live in this town.
b45857d3-51f8-4e51-b6ac-ff3b32be4c00,彼女はアパートに____。,住む,She lives in an apartment.
7b8f417f-0522-40ee-9c16-0b8a0892de1d,彼はドアを____。,開ける,He opens the door.
7b8f417f-0522-40ee-9c16-0b8a0892de1d,私は窓を____。,開ける,I open the window.
7b8f417f-0522-40ee-9c16-0b8a0892de1d,彼女は箱を____。,開ける,She opens the box.
2a5bbb6b-9c3d-4462-8f20-73f23c79fca9,明日は____です。,土曜日,Tomorrow is Saturday.
2a5bbb6b-9c3d-4462-8f20-73f23c79fca9,私は____に友達と遊びます。,土曜日,I will play with my friends on Saturday.
2a5bbb6b-9c3d-4462-8f20-73f23c79fca9,____は学校が休みです。,土曜日,Saturday is a day off from school.
644aea2a-3f69-4bc1-89c6-4d42a1354839,私は____、旅行に行きました。,先月,I went on a trip last month.
644aea2a-3f69-4bc1-89c6-4d42a1354839,____は友達と映画を見ました。,先月,I watched a movie with my friend last month.
644aea2a-3f69-4bc1-89c6-4d42a1354839,私の誕生日は____です。,先月,My birthday was last month.
96533b80-089b-498c-bad9-2169952bf004,彼は本を____。,持つ,He has a book.
96533b80-089b-498c-bad9-2169952bf004,私はかばんを____。,持つ,I have a bag.
96533b80-089b-498c-bad9-2169952bf004,彼女はペンを____。,持つ,She has a pen.
5519bb6c-49a2-4491-b33c-4a091a81f499,彼は毎朝____に起きます。,午前,He wakes up every morning at A.M.
5519bb6c-49a2-4491-b33c-4a091a81f499,私たちは____九時に会います。,午前,We will meet at nine A.M.
5519bb6c-49a2-4491-b33c-4a091a81f499,____の授業は楽しいです。,午前,The class in the A.M. is fun.
6b5ab61c-b170-4e38-9fa2-925d85fcfe7f,彼は本を____。,買う,He buys a book.
6b5ab61c-b170-4e38-9fa2-925d85fcfe7f,私は新しい靴を____。,買う,I want to buy new shoes.
6b5ab61c-b170-4e38-9fa2-925d85fcfe7f,彼女は花を____。,買う,She bought flowers.
1cf3a425-a1ff-428c-a243-52e302c46fee,私はケーキを____。,作る,I make a cake.
1cf3a425-a1ff-428c-a243-52e302c46fee,彼は友達のためにプレゼントを____。,作る,He made a present for his friend.
1cf3a425-a1ff-428c-a243-52e302c46fee,お母さんは夕ご飯を____。,作る,My mother makes dinner.
73a8ea79-58e8-401b-b9fb-3a11ce276a40,私の誕生日は____です。,火曜日,My birthday is on Tuesday.
73a8ea79-58e8-401b-b9fb-3a11ce276a40,____に友達と会います。,火曜日,I will meet my friend on Tuesday.
73a8ea79-58e8-401b-b9fb-3a11ce276a40,____は学校があります。,火曜日,There is school on Tuesday.
53603086-e7b0-43ea-ae2f-9ab0b1477baa,先生はノートを____。,コピーする,The teacher makes a copy of the notebook.
53603086-e7b0-43ea-ae2f-9ab0b1477baa,私は文を____。,コピーする,I will copy the sentence.
53603086-e7b0-43ea-ae2f-9ab0b1477baa,彼は写真を____。,コピーする,He copied the photo.
66898bec-3ff5-4a68-a173-583d0d502ea7,私は黒板を____。,消す,I erase the blackboard.
66898bec-3ff5-4a68-a173-583d0d502ea7,彼はテレビを____。,消す,He turns off the TV.
66898bec-3ff5-4a68-a173-583d0d502ea7,あなたはこの文字を____ことができますか？,消す,Can you erase this character?
258958aa-7517-463d-b728-ed2873886077,来週、友達に____会います。,来週,I will meet my friend next week.
258958aa-7517-463d-b728-ed2873886077,____、試験があります。,来週,There is a test next week.
258958aa-7517-463d-b728-ed2873886077,私は____旅行に行きます。,来週,I will go on a trip next week.
7a813bf2-fd65-4747-bbf6-54974b961b2f,毎晩、私は本を____。,読む,"Every night, I read a book."
7a813bf2-fd65-4747-bbf6-54974b961b2f,彼は新聞を____。,読む,He reads the newspaper.
7a813bf2-fd65-4747-bbf6-54974b961b2f,子供たちは絵本を____。,読む,The children read picture books.
182830c9-9648-41b4-933b-1f9f4304fa69,私は日本語を____。,習う,I learn Japanese.
182830c9-9648-41b4-933b-1f9f4304fa69,彼はギターを____。,習う,He is learning the guitar.
182830c9-9648-41b4-933b-1f9f4304fa69,子供たちはサッカーを____。,習う,The children learn soccer.
efdc013b-2955-498e-8bef-550ffeffb0e8,彼は帽子を____。,かぶる,He wears a hat.
efdc013b-2955-498e-8bef-550ffeffb0e8,私は新しいキャップを____。,かぶる,I wear a new cap.
efdc013b-2955-498e-8bef-550ffeffb0e8,彼女は赤い帽子を____。,かぶる,She wears a red hat.
4889940e-aa81-4b24-8eb3-577db7a0ccdf,彼はタバコを____。,吸う,He smokes a cigarette.
4889940e-aa81-4b24-8eb3-577db7a0ccdf,赤ちゃんはお母さんの乳を____。,吸う,The baby sucks its mother's milk.
4889940e-aa81-4b24-8eb3-577db7a0ccdf,犬は空気を____。,吸う,The dog breathes in the air.
f608f19d-7b06-4774-b1f4-b8372a31ffe9,毎日、宿題を____。,する,I do my homework every day.
f608f19d-7b06-4774-b1f4-b8372a31ffe9,友達とゲームを____。,する,I play games with my friends.
f608f19d-7b06-4774-b1f4-b8372a31ffe9,彼はスポーツを____のが好きです。,する,He likes to do sports.
9b3c1132-01c7-42c2-8f5a-b9665ecd60a9,彼は毎朝公園で____。,走る,He runs in the park every morning.
9b3c1132-01c7-42c2-8f5a-b9665ecd60a9,犬が私の後ろで____。,走る,The dog is running behind me.
9b3c1132-01c7-42c2-8f5a-b9665ecd60a9,友達と一緒に____のが好きです。,走る,I like to run with my friends.
fd2e54f5-7bb5-450e-91ea-bcec624d59c1,彼は毎日運動しないと____。,死ぬ,"If he doesn't exercise every day, he will die."
fd2e54f5-7bb5-450e-91ea-bcec624d59c1,その魚は水がないと____。,死ぬ,The fish will die without water.
fd2e54f5-7bb5-450e-91ea-bcec624d59c1,植物は水がなければ____。,死ぬ,Plants will die without water.
90cf97d5-bc35-40eb-a0bc-f39c792d04fe,彼は毎朝パンを____。,食べる,He eats bread every morning.
90cf97d5-bc35-40eb-a0bc-f39c792d04fe,私たちは寿司を____。,食べる,We eat sushi.
90cf97d5-bc35-40eb-a0bc-f39c792d04fe,あなたは何を____つもりですか？,食べる,What do you plan to eat?
1ad39c15-effa-4237-9b86-26d1935783b3,私の誕生日は____です。,木曜日,My birthday is on Thursday.
1ad39c15-effa-4237-9b86-26d1935783b3,____に友達と映画を見ます。,木曜日,I will watch a movie with my friend on Thursday.
1ad39c15-effa-4237-9b86-26d1935783b3,____は学校が終わった後にサッカーをします。,木曜日,I play soccer after school on Thursday.
aceb9815-3a2c-4b0d-bf1d-139ac5ceda6d,公園で____ことが好きです。,座る,I like to sit in the park.
aceb9815-3a2c-4b0d-bf1d-139ac5ceda6d,彼は椅子に____。,座る,He sits on the chair.
aceb9815-3a2c-4b0d-bf1d-139ac5ceda6d,私たちはテーブルの前に____。,座る,We sit in front of the table.
0fdc8969-1a76-4658-bf2e-0da4c349dfaa,私の誕生日は____です。,水曜日,My birthday is on Wednesday.
0fdc8969-1a76-4658-bf2e-0da4c349dfaa,____に友達と会います。,水曜日,I will meet my friend on Wednesday.
0fdc8969-1a76-4658-bf2e-0da4c349dfaa,毎週____に日本語のクラスがあります。,水曜日,There is a Japanese class every Wednesday.
2191d4d8-1f59-46bb-a6c1-56e88fb16380,彼は映画を____。,見る,He watches a movie.
2191d4d8-1f59-46bb-a6c1-56e88fb16380,私たちは星を____。,見る,We see the stars.
2191d4d8-1f59-46bb-a6c1-56e88fb16380,あなたはその絵を____？,見る,Do you see that picture?
090417d6-c935-4c28-801c-91227122c4f6,私は____、旅行に行きます。,来月,I will go on a trip next month.
090417d6-c935-4c28-801c-91227122c4f6,____、友達に会います。,来月,I will meet my friend next month.
090417d6-c935-4c28-801c-91227122c4f6,____、新しい仕事を始めます。,来月,I will start a new job next month.
